"","source","Div","Date","Time","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Attendance","HHW","AHW","HO","AO","year_short","data_url"
"498","3","SC0","26/09/2021",15:00:00,"Hibernian","St Johnstone",1,0,"H",0,0,"D","J Beaton",16,6,7,3,10,11,9,5,4,2,0,1,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"499","3","SC0","02/10/2021",15:00:00,"Dundee United","Ross County",1,0,"H",1,0,"H","D Robertson",13,13,4,5,8,9,8,5,2,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"500","3","SC0","02/10/2021",15:00:00,"Hearts","Motherwell",2,0,"H",2,0,"H","D Munro",10,20,5,7,14,16,7,8,3,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"501","3","SC0","02/10/2021",15:00:00,"Livingston","St Mirren",0,1,"A",0,1,"A","G Irvine",13,7,6,4,12,11,8,1,2,0,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"502","3","SC0","02/10/2021",15:00:00,"St Johnstone","Dundee",3,1,"H",2,0,"H","G Aitken",11,8,5,3,14,14,3,4,3,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"503","3","SC0","03/10/2021",12:00:00,"Aberdeen","Celtic",1,2,"A",0,1,"A","B Madden",11,7,5,2,10,27,6,8,0,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"504","3","SC0","03/10/2021",15:00:00,"Rangers","Hibernian",2,1,"H",0,1,"A","N Walsh",20,4,3,1,16,11,12,1,3,3,0,1,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"505","3","SC0","16/10/2021",15:00:00,"Hibernian","Dundee United",0,3,"A",0,1,"A","A Muir",8,9,3,6,13,16,6,8,1,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"506","3","SC0","16/10/2021",15:00:00,"Motherwell","Celtic",0,2,"A",0,1,"A","W Collum",5,18,0,7,14,12,4,8,1,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"507","3","SC0","16/10/2021",15:00:00,"Rangers","Hearts",1,1,"D",1,0,"H","D Robertson",27,5,10,4,11,12,6,4,4,4,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"508","3","SC0","16/10/2021",15:00:00,"Ross County","St Mirren",2,3,"A",1,3,"A","D Munro",20,14,5,4,5,14,5,3,1,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"509","3","SC0","16/10/2021",15:00:00,"St Johnstone","Livingston",0,3,"A",0,2,"A","G Irvine",16,11,2,4,6,13,12,2,2,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"510","3","SC0","16/10/2021",18:00:00,"Dundee","Aberdeen",2,1,"H",0,0,"D","C Steven",9,17,3,7,13,10,3,8,4,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"511","3","SC0","23/10/2021",15:00:00,"Aberdeen","Hibernian",1,0,"H",1,0,"H","G Aitken",6,5,2,0,16,13,0,4,4,2,0,1,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"512","3","SC0","23/10/2021",15:00:00,"Celtic","St Johnstone",2,0,"H",1,0,"H","N Walsh",20,4,5,0,6,10,7,3,1,5,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"513","3","SC0","23/10/2021",15:00:00,"Dundee United","Motherwell",2,1,"H",1,0,"H","K Clancy",10,11,4,5,17,14,4,11,2,4,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"514","3","SC0","23/10/2021",15:00:00,"Hearts","Dundee",1,1,"D",1,0,"H","G Duncan",21,6,4,3,12,15,5,3,2,5,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"515","3","SC0","23/10/2021",15:00:00,"Ross County","Livingston",2,3,"A",1,2,"A","E Anderson",12,6,5,3,8,17,7,0,1,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"516","3","SC0","24/10/2021",12:00:00,"St Mirren","Rangers",1,2,"A",1,2,"A","S McLean",4,19,2,7,11,11,4,7,1,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"517","3","SC0","27/10/2021",19:45:00,"Dundee","Ross County",0,5,"A",0,4,"A","D Dickinson",7,14,3,7,11,13,6,6,2,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"518","3","SC0","27/10/2021",19:45:00,"Hibernian","Celtic",1,3,"A",1,3,"A","D Robertson",9,19,4,8,15,9,4,8,2,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"519","3","SC0","27/10/2021",19:45:00,"Livingston","Dundee United",1,1,"D",1,1,"D","C Steven",9,15,1,3,6,13,4,4,1,4,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"520","3","SC0","27/10/2021",19:45:00,"Motherwell","St Mirren",2,2,"D",0,0,"D","B Madden",8,23,4,10,13,14,4,8,1,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"521","3","SC0","27/10/2021",19:45:00,"Rangers","Aberdeen",2,2,"D",1,2,"A","J Beaton",19,6,4,3,12,14,14,2,1,4,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"522","3","SC0","27/10/2021",19:45:00,"St Johnstone","Hearts",1,1,"D",1,1,"D","S McLean",9,18,4,4,11,12,6,6,4,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"523","3","SC0","30/10/2021",15:00:00,"Aberdeen","Hearts",2,1,"H",0,1,"A","K Clancy",17,5,5,1,15,15,5,5,2,2,0,1,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"524","3","SC0","30/10/2021",15:00:00,"Celtic","Livingston",0,0,"D",0,0,"D","B Madden",16,2,2,0,10,10,6,3,0,0,0,1,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"525","3","SC0","30/10/2021",15:00:00,"Dundee United","St Johnstone",0,1,"A",0,1,"A","G Irvine",19,6,7,2,7,11,8,3,1,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"526","3","SC0","30/10/2021",15:00:00,"St Mirren","Dundee",0,1,"A",0,1,"A","J Beaton",16,8,7,5,15,14,8,4,1,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"527","3","SC0","31/10/2021",12:00:00,"Motherwell","Rangers",1,6,"A",1,2,"A","N Walsh",3,30,2,12,12,10,2,12,1,0,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"528","3","SC0","06/11/2021",15:00:00,"Aberdeen","Motherwell",0,2,"A",0,0,"D","D Robertson",18,2,8,2,14,23,13,2,3,5,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"529","3","SC0","06/11/2021",15:00:00,"Hearts","Dundee United",5,2,"H",2,1,"H","J Beaton",22,12,12,6,8,13,8,6,0,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"530","3","SC0","06/11/2021",15:00:00,"St Johnstone","St Mirren",0,0,"D",0,0,"D","G Aitken",6,14,2,3,13,16,1,4,3,3,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"531","3","SC0","07/11/2021",12:00:00,"Dundee","Celtic",2,4,"A",1,2,"A","A Muir",5,24,4,7,16,10,2,13,5,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"532","3","SC0","07/11/2021",15:00:00,"Rangers","Ross County",4,2,"H",2,1,"H","D Munro",19,5,9,2,11,8,9,1,1,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"533","3","SC0","20/11/2021",15:00:00,"Dundee United","Aberdeen",1,0,"H",0,0,"D","B Madden",8,12,2,4,7,13,4,3,1,1,1,1,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"534","3","SC0","20/11/2021",15:00:00,"Motherwell","Hearts",2,0,"H",1,0,"H","W Collum",20,6,7,4,15,18,9,4,1,0,0,1,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"535","3","SC0","20/11/2021",15:00:00,"St Mirren","Livingston",1,1,"D",0,0,"D","S McLean",11,9,4,5,13,16,7,3,1,0,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"536","3","SC0","24/11/2021",19:45:00,"Ross County","Hibernian",1,0,"H",0,0,"D","G Duncan",10,6,5,4,10,11,6,3,2,1,0,2,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"537","3","SC0","27/11/2021",15:00:00,"Dundee","Motherwell",3,0,"H",2,0,"H","C Napier",12,10,6,3,17,20,5,4,3,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"538","3","SC0","27/11/2021",15:00:00,"Hearts","St Mirren",2,0,"H",0,0,"D","A Muir",16,19,7,7,13,11,5,7,2,2,0,1,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"539","3","SC0","27/11/2021",15:00:00,"Ross County","Dundee United",1,1,"D",0,0,"D","G Aitken",9,8,5,4,11,12,5,2,1,2,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"540","3","SC0","27/11/2021",15:00:00,"St Johnstone","Hibernian",1,2,"A",1,0,"H","E Anderson",2,20,0,4,10,11,1,11,2,1,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"541","3","SC0","28/11/2021",12:00:00,"Livingston","Rangers",1,3,"A",1,2,"A","D Munro",7,20,4,8,14,12,3,7,3,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"542","3","SC0","28/11/2021",15:00:00,"Celtic","Aberdeen",2,1,"H",1,1,"D","K Clancy",20,4,5,2,12,10,14,3,2,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"543","3","SC0","30/11/2021",19:45:00,"Motherwell","Dundee United",1,0,"H",1,0,"H","S McLean",20,7,2,2,18,17,3,5,2,2,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"544","3","SC0","01/12/2021",19:45:00,"Aberdeen","Livingston",2,0,"H",1,0,"H","C Napier",18,3,6,0,10,17,4,1,0,0,0,1,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"545","3","SC0","01/12/2021",19:45:00,"Dundee","St Johnstone",1,0,"H",1,0,"H","A Dallas",20,10,4,2,9,14,6,5,0,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"546","3","SC0","01/12/2021",19:45:00,"Hibernian","Rangers",0,1,"A",0,0,"D","J Beaton",4,14,1,4,15,14,6,6,2,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"547","3","SC0","01/12/2021",19:45:00,"St Mirren","Ross County",0,0,"D",0,0,"D","D Dickinson",27,12,11,7,11,16,13,3,5,4,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"548","3","SC0","02/12/2021",19:45:00,"Celtic","Hearts",1,0,"H",1,0,"H","B Madden",25,9,5,2,12,9,13,6,1,0,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"549","3","SC0","04/12/2021",15:00:00,"Aberdeen","St Mirren",4,1,"H",3,1,"H","W Collum",24,11,11,6,13,7,6,9,0,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"550","3","SC0","04/12/2021",15:00:00,"Hibernian","Motherwell",1,1,"D",1,0,"H","C Steven",17,12,4,5,8,14,8,0,2,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"551","3","SC0","04/12/2021",15:00:00,"Rangers","Dundee",3,0,"H",1,0,"H","A Muir",26,5,14,2,9,10,11,4,1,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"552","3","SC0","05/12/2021",12:00:00,"Dundee United","Celtic",0,3,"A",0,2,"A","D Robertson",6,24,2,10,9,6,1,12,1,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"553","3","SC0","05/12/2021",15:00:00,"Livingston","Hearts",0,1,"A",0,0,"D","K Clancy",14,11,6,4,12,13,2,3,3,4,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"554","3","SC0","08/12/2021",19:45:00,"Livingston","Hibernian",1,0,"H",1,0,"H","D Robertson",10,15,4,3,6,11,4,5,3,1,0,2,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"555","3","SC0","11/12/2021",15:00:00,"Dundee United","Livingston",0,1,"A",0,0,"D","G Duncan",16,9,3,2,13,15,3,1,3,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"556","3","SC0","11/12/2021",15:00:00,"Ross County","Dundee",3,2,"H",1,2,"A","B Madden",7,14,5,5,13,15,4,6,1,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"557","3","SC0","11/12/2021",15:00:00,"St Johnstone","Aberdeen",0,1,"A",0,0,"D","G Aitken",8,14,3,5,12,7,4,4,3,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"558","3","SC0","11/12/2021",15:00:00,"St Mirren","Hibernian",1,1,"D",0,0,"D","K Clancy",7,10,3,5,10,19,4,5,4,4,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"559","3","SC0","12/12/2021",12:00:00,"Hearts","Rangers",0,2,"A",0,2,"A","N Walsh",16,12,8,6,15,10,10,5,4,5,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"560","3","SC0","12/12/2021",15:00:00,"Celtic","Motherwell",1,0,"H",1,0,"H","E Anderson",26,9,7,1,10,14,10,2,0,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"561","3","SC0","14/12/2021",19:45:00,"Hibernian","Dundee",1,0,"H",1,0,"H","G Duncan",11,4,3,1,13,17,5,2,0,1,0,1,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"562","3","SC0","15/12/2021",19:45:00,"Rangers","St Johnstone",2,0,"H",1,0,"H","E Anderson",27,5,8,1,7,11,7,3,1,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"563","3","SC0","15/12/2021",19:45:00,"Ross County","Celtic",1,2,"A",0,1,"A","A Muir",7,25,2,8,13,9,4,7,3,1,0,1,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"564","3","SC0","18/12/2021",15:00:00,"Dundee","Hearts",0,1,"A",0,0,"D","W Collum",4,13,1,1,23,10,3,9,4,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"565","3","SC0","18/12/2021",15:00:00,"Livingston","Ross County",1,1,"D",0,1,"A","G Irvine",14,13,2,4,13,14,7,4,2,4,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"566","3","SC0","18/12/2021",15:00:00,"Motherwell","St Johnstone",2,0,"H",1,0,"H","N Walsh",7,9,2,1,12,12,7,4,1,0,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"567","3","SC0","18/12/2021",15:00:00,"Rangers","Dundee United",1,0,"H",0,0,"D","A Muir",16,5,5,1,9,10,6,2,1,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"568","3","SC0","22/12/2021",19:45:00,"Hibernian","Aberdeen",1,0,"H",0,0,"D","A Muir",6,10,3,2,15,13,4,5,2,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"569","3","SC0","22/12/2021",19:45:00,"St Johnstone","Ross County",1,2,"A",1,1,"D","W Collum",9,20,3,4,10,12,4,6,3,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"570","3","SC0","22/12/2021",19:45:00,"St Mirren","Celtic",0,0,"D",0,0,"D","D Munro",4,31,1,8,8,12,3,16,2,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"571","3","SC0","26/12/2021",12:30:00,"St Johnstone","Celtic",1,3,"A",0,2,"A","B Madden",5,25,1,10,11,9,3,9,2,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"572","3","SC0","26/12/2021",15:00:00,"Aberdeen","Dundee",2,1,"H",1,1,"D","N Walsh",19,2,3,2,8,19,9,2,0,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"573","3","SC0","26/12/2021",15:00:00,"Dundee United","Hibernian",1,3,"A",0,1,"A","W Collum",8,17,3,5,5,9,6,6,2,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"574","3","SC0","26/12/2021",15:00:00,"Hearts","Ross County",2,1,"H",2,0,"H","D Munro",17,13,5,5,12,12,5,5,1,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"575","3","SC0","26/12/2021",15:00:00,"Motherwell","Livingston",2,1,"H",1,0,"H","D Robertson",11,8,5,4,13,15,5,1,0,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"576","3","SC0","26/12/2021",15:00:00,"Rangers","St Mirren",2,0,"H",2,0,"H","S McLean",25,1,7,0,14,5,7,1,1,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"577","3","SC0","17/01/2022",19:45:00,"Celtic","Hibernian",2,0,"H",2,0,"H","W Collum",21,5,5,0,14,9,8,1,1,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"578","3","SC0","18/01/2022",19:45:00,"Aberdeen","Rangers",1,1,"D",0,1,"A","K Clancy",15,7,3,4,7,21,6,4,4,3,0,1,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"579","3","SC0","18/01/2022",19:45:00,"Dundee United","St Mirren",1,2,"A",0,1,"A","A Muir",16,11,4,3,17,10,8,8,3,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"580","3","SC0","18/01/2022",19:45:00,"Hearts","St Johnstone",2,0,"H",0,0,"D","N Walsh",16,14,8,6,9,11,4,2,2,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"581","3","SC0","18/01/2022",19:45:00,"Livingston","Dundee",2,0,"H",0,0,"D","D Dickinson",13,9,5,4,10,12,4,9,3,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"582","3","SC0","18/01/2022",19:45:00,"Ross County","Motherwell",3,1,"H",1,0,"H","J Beaton",5,13,2,3,14,9,5,6,1,2,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"583","3","SC0","25/01/2022",19:45:00,"St Mirren","Aberdeen",1,0,"H",0,0,"D","G Irvine",4,11,1,0,8,13,4,4,1,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"584","3","SC0","26/01/2022",19:45:00,"Dundee United","Ross County",2,1,"H",0,0,"D","D Munro",24,16,5,5,10,14,6,6,1,4,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"585","3","SC0","26/01/2022",19:45:00,"Hearts","Celtic",1,2,"A",0,2,"A","J Beaton",8,20,1,8,14,12,4,10,3,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"586","3","SC0","26/01/2022",19:45:00,"Motherwell","Hibernian",0,0,"D",0,0,"D","A Dallas",9,4,2,0,14,14,4,5,2,2,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"587","3","SC0","26/01/2022",19:45:00,"Rangers","Livingston",1,0,"H",0,0,"D","D Robertson",18,6,6,2,11,9,10,4,1,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"588","3","SC0","26/01/2022",19:45:00,"St Johnstone","Dundee",0,0,"D",0,0,"D","B Madden",9,10,4,2,14,12,8,2,1,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"589","3","SC0","29/01/2022",12:30:00,"Ross County","Rangers",3,3,"D",2,1,"H","N Walsh",6,26,4,12,10,7,4,8,3,0,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"590","3","SC0","29/01/2022",15:00:00,"Celtic","Dundee United",1,0,"H",0,0,"D","E Anderson",21,7,8,0,10,7,14,2,1,2,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"591","3","SC0","29/01/2022",15:00:00,"Hearts","Motherwell",2,0,"H",1,0,"H","C Napier",11,8,5,2,12,16,5,2,1,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"592","3","SC0","29/01/2022",15:00:00,"Hibernian","Livingston",2,3,"A",2,1,"H","G Irvine",11,19,5,9,11,8,4,4,1,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"593","3","SC0","01/02/2022",19:45:00,"Dundee","Dundee United",0,0,"D",0,0,"D","J Beaton",12,11,5,0,16,14,11,6,1,0,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"594","3","SC0","01/02/2022",19:45:00,"Hibernian","Hearts",0,0,"D",0,0,"D","D Robertson",11,12,2,4,13,13,3,5,2,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"595","3","SC0","01/02/2022",19:45:00,"Livingston","St Johnstone",1,2,"A",1,1,"D","C Napier",13,10,2,5,13,14,4,6,3,2,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"596","3","SC0","01/02/2022",19:45:00,"Ross County","Aberdeen",1,1,"D",0,0,"D","A Muir",5,19,2,7,22,21,2,5,5,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"597","3","SC0","01/02/2022",19:45:00,"St Mirren","Motherwell",1,1,"D",0,0,"D","E Anderson",7,14,3,7,7,15,6,1,0,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"598","3","SC0","02/02/2022",19:45:00,"Celtic","Rangers",3,0,"H",3,0,"H","B Madden",11,9,7,2,14,10,10,2,2,3,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"599","3","SC0","05/02/2022",15:00:00,"Dundee","Ross County",1,2,"A",1,1,"D","D Robertson",11,10,3,6,17,10,7,6,2,4,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"600","3","SC0","05/02/2022",15:00:00,"Hibernian","St Mirren",0,1,"A",0,0,"D","G Aitken",17,9,6,4,11,12,8,2,2,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"601","3","SC0","05/02/2022",15:00:00,"Livingston","Aberdeen",2,1,"H",1,0,"H","K Clancy",8,14,4,6,24,10,7,5,6,4,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"602","3","SC0","05/02/2022",15:00:00,"St Johnstone","Dundee United",0,0,"D",0,0,"D","C Steven",7,14,2,3,8,9,7,13,1,2,1,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"603","3","SC0","06/02/2022",13:30:00,"Motherwell","Celtic",0,4,"A",0,3,"A","J Beaton",7,18,1,10,17,13,4,10,3,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"604","3","SC0","06/02/2022",16:00:00,"Rangers","Hearts",5,0,"H",1,0,"H","W Collum",22,9,11,3,12,12,4,3,2,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"605","3","SC0","09/02/2022",19:45:00,"Aberdeen","Celtic",2,3,"A",0,2,"A","W Collum",8,12,4,5,11,17,1,3,2,1,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
"606","3","SC0","09/02/2022",19:45:00,"Dundee United","Motherwell",2,0,"H",1,0,"H","A Muir",8,17,2,2,14,15,3,5,0,2,0,0,NA,NA,NA,NA,NA,"2122","https://www.football-data.co.uk/mmz4281/2122/SC0.csv"
